Date,Close,High,Low,P_trade,AllowTrade,TA_Direction,DesiredPos,Position
2023-09-15,43.900001525878906,45.5989990234375,43.80799865722656,,0.0,1.0,0.0,0
2023-09-18,43.965999603271484,44.242000579833984,42.0,,0.0,1.0,0.0,0
2023-09-19,43.52000045776367,43.965999603271484,43.00199890136719,,0.0,1.0,0.0,0
2023-09-20,42.23899841308594,43.90299987792969,42.222999572753906,,0.0,1.0,0.0,0
2023-09-21,41.016998291015625,42.099998474121094,40.97999954223633,,0.0,1.0,0.0,0
2023-09-22,41.61000061035156,42.1150016784668,41.23099899291992,,0.0,1.0,0.0,0
2023-09-25,42.22200012207031,42.5359992980957,41.176998138427734,,0.0,1.0,0.0,0
2023-09-26,41.9109992980957,42.81999969482422,41.654998779296875,,0.0,1.0,0.0,0
2023-09-27,42.46799850463867,42.87200164794922,41.62900161743164,,0.0,0.0,0.0,0
2023-09-28,43.0890007019043,43.44599914550781,42.1150016784668,,0.0,0.0,0.0,0
2023-09-29,43.499000549316406,44.14400100708008,43.30699920654297,,0.0,0.0,0.0,0
2023-10-02,44.78200149536133,45.17499923706055,43.861000061035156,,0.0,0.0,0.0,0
2023-10-03,43.516998291015625,45.130001068115234,43.24599838256836,,0.0,0.0,0.0,0
2023-10-04,44.04100036621094,44.143001556396484,43.29199981689453,,0.0,0.0,0.0,0
2023-10-05,44.6879997253418,44.900001525878906,43.88800048828125,,0.0,0.0,0.0,0
2023-10-06,45.762001037597656,45.78900146484375,44.0260009765625,,0.0,0.0,0.0,0
2023-10-09,45.27299880981445,45.60499954223633,44.36800003051758,,0.0,0.0,0.0,0
2023-10-10,45.79800033569336,46.25899887084961,45.0880012512207,,0.0,0.0,0.0,0
2023-10-11,46.805999755859375,46.85900115966797,46.04999923706055,,0.0,0.0,0.0,0
2023-10-12,46.94499969482422,47.60900115966797,46.33000183105469,,0.0,0.0,0.0,0
2023-10-13,45.46099853515625,47.11600112915039,45.279998779296875,,0.0,0.0,0.0,0
2023-10-16,46.095001220703125,46.224998474121094,44.9119987487793,,0.0,0.0,0.0,0
2023-10-17,43.9379997253418,44.75400161743164,42.47999954223633,,0.0,0.0,0.0,0
2023-10-18,42.19599914550781,43.21900177001953,41.82500076293945,,0.0,0.0,0.0,0
2023-10-19,42.10100173950195,43.297000885009766,41.88199996948242,,0.0,0.0,0.0,0
2023-10-20,41.387001037597656,42.470001220703125,41.077999114990234,,0.0,0.0,0.0,0
2023-10-23,42.974998474121094,43.24800109863281,40.94499969482422,,0.0,0.0,0.0,0
2023-10-24,43.66299819946289,43.696998596191406,42.691001892089844,,0.0,0.0,0.0,0
2023-10-25,41.77899932861328,43.650001525878906,41.55500030517578,,0.0,0.0,0.0,0
2023-10-26,40.32600021362305,42.25600051879883,39.880001068115234,,0.0,0.0,0.0,0
2023-10-27,40.5,41.20600128173828,40.01499938964844,,0.0,0.0,0.0,0
2023-10-30,41.1609992980957,41.76599884033203,40.48099899291992,,0.0,0.0,0.0,0
2023-10-31,40.779998779296875,40.87900161743164,39.22999954223633,,0.0,0.0,0.0,0
2023-11-01,42.32500076293945,42.38100051879883,40.86899948120117,,0.0,0.0,0.0,0
2023-11-02,43.50600051879883,43.88399887084961,42.89400100708008,,0.0,0.0,0.0,0
2023-11-03,45.005001068115234,45.308998107910156,43.722999572753906,,0.0,0.0,0.0,0
2023-11-06,45.750999450683594,45.935001373291016,44.89899826049805,,0.0,0.0,0.0,0
2023-11-07,45.95500183105469,46.21799850463867,45.15800094604492,,0.0,0.0,0.0,0
2023-11-08,46.57400131225586,46.867000579833984,45.96799850463867,,0.0,0.0,0.0,0
2023-11-09,46.95000076293945,48.22999954223633,46.75,,0.0,0.0,0.0,0
2023-11-10,48.334999084472656,48.47200012207031,47.28300094604492,,0.0,0.0,0.0,0
2023-11-13,48.619998931884766,49.11600112915039,48.0989990234375,,0.0,0.0,0.0,0
2023-11-14,49.65599822998047,49.83399963378906,49.040000915527344,,0.0,0.0,0.0,0
2023-11-15,48.88800048828125,49.959999084472656,48.20000076293945,,0.0,1.0,0.0,0
2023-11-16,49.47999954223633,49.525001525878906,48.33000183105469,,0.0,1.0,0.0,0
2023-11-17,49.29800033569336,49.71699905395508,49.00699996948242,,0.0,1.0,0.0,0
2023-11-20,50.409000396728516,50.54800033569336,49.180999755859375,,0.0,1.0,0.0,0
2023-11-21,49.944000244140625,50.516998291015625,49.22200012207031,,0.0,1.0,0.0,0
2023-11-22,48.715999603271484,50.334999084472656,47.689998626708984,,0.0,1.0,0.0,0
2023-11-24,47.7760009765625,48.92100143432617,47.744998931884766,,0.0,1.0,0.0,0
2023-11-27,48.242000579833984,48.529998779296875,47.652000427246094,,0.0,1.0,0.0,0
2023-11-28,47.82099914550781,48.323001861572266,47.472999572753906,,0.0,1.0,0.0,0
2023-11-29,48.13999938964844,48.762001037597656,47.86000061035156,,0.0,1.0,0.0,0
2023-11-30,46.77000045776367,48.11000061035156,46.422000885009766,,0.0,1.0,0.0,0
2023-12-01,46.76499938964844,47.20000076293945,46.1870002746582,,0.0,1.0,0.0,0
2023-12-04,45.5099983215332,46.07699966430664,45.0099983215332,,0.0,1.0,0.0,0
2023-12-05,46.566001892089844,46.599998474121094,45.270999908447266,,0.0,1.0,0.0,0
2023-12-06,45.50299835205078,47.387001037597656,45.4119987487793,,0.0,1.0,0.0,0
2023-12-07,46.59600067138672,46.62900161743164,45.604000091552734,,0.0,1.0,0.0,0
2023-12-08,47.50600051879883,47.74100112915039,46.54999923706055,,0.0,1.0,0.0,0
2023-12-11,46.62699890136719,47.53099822998047,45.83000183105469,,0.0,1.0,0.0,0
2023-12-12,47.65700149536133,47.66600036621094,46.04600143432617,,0.0,1.0,0.0,0
2023-12-13,48.0880012512207,48.59400177001953,47.608001708984375,,0.0,1.0,0.0,0
2023-12-14,48.349998474121094,48.66999816894531,47.422000885009766,,0.0,1.0,0.0,0
2023-12-15,48.88999938964844,49.40399932861328,48.119998931884766,,0.0,1.0,0.0,0
2023-12-18,50.07699966430664,50.43299865722656,49.150001525878906,,0.0,1.0,0.0,0
2023-12-19,49.604000091552734,49.70000076293945,48.89500045776367,,0.0,1.0,0.0,0
2023-12-20,48.111000061035156,49.999000549316406,48.097999572753906,,0.0,1.0,0.0,0
2023-12-21,48.9900016784668,49.095001220703125,48.41899871826172,,0.0,1.0,0.0,0
2023-12-22,48.83000183105469,49.382999420166016,48.46699905395508,,0.0,1.0,0.0,0
2023-12-26,49.27899932861328,49.599998474121094,48.959999084472656,,0.0,1.0,0.0,0
2023-12-27,49.41699981689453,49.68000030517578,49.084999084472656,,0.0,1.0,0.0,0
2023-12-28,49.52199935913086,49.88399887084961,49.4119987487793,,0.0,1.0,0.0,0
2023-12-29,49.52199935913086,49.99700164794922,48.750999450683594,,0.0,1.0,0.0,0
2024-01-02,48.167999267578125,49.29499816894531,47.595001220703125,,0.0,1.0,0.0,0
2024-01-03,47.569000244140625,48.183998107910156,47.31999969482422,,0.0,1.0,0.0,0
2024-01-04,47.99800109863281,48.5,47.507999420166016,,0.0,1.0,0.0,0
2024-01-05,49.09700012207031,49.547000885009766,48.305999755859375,,0.0,1.0,0.0,0
2024-01-08,52.25299835205078,52.275001525878906,49.479000091552734,,0.0,1.0,0.0,0
2024-01-09,53.13999938964844,54.32500076293945,51.689998626708984,,0.0,1.0,0.0,0
2024-01-10,54.349998474121094,54.599998474121094,53.48899841308594,,0.0,1.0,0.0,0
2024-01-11,54.821998596191406,55.34600067138672,53.560001373291016,,0.0,1.0,0.0,0
2024-01-12,54.709999084472656,54.970001220703125,54.33000183105469,,0.0,1.0,0.0,0
2024-01-16,56.38199996948242,56.834999084472656,54.900001525878906,,0.0,1.0,0.0,0
2024-01-17,56.053001403808594,56.47100067138672,54.7400016784668,,0.0,1.0,0.0,0
2024-01-18,57.106998443603516,57.599998474121094,56.106998443603516,,0.0,1.0,0.0,0
2024-01-19,59.49100112915039,59.5,57.224998474121094,,0.0,1.0,0.0,0
2024-01-22,59.65399932861328,60.33100128173828,59.06999969482422,,0.0,1.0,0.0,0
2024-01-23,59.87300109863281,59.90999984741211,58.584999084472656,,0.0,1.0,0.0,0
2024-01-24,61.36199951171875,62.8489990234375,59.9379997253418,,0.0,1.0,0.0,0
2024-01-25,61.617000579833984,62.71900177001953,60.849998474121094,,0.0,1.0,0.0,0
2024-01-26,61.03099822998047,61.78300094604492,60.573001861572266,,0.0,1.0,0.0,0
2024-01-29,62.46500015258789,62.48899841308594,60.90700149536133,,0.0,1.0,0.0,0
2024-01-30,62.77399826049805,63.49300003051758,62.2599983215332,,0.0,1.0,0.0,0
2024-01-31,61.527000427246094,62.26900100708008,60.70000076293945,,0.0,1.0,0.0,0
2024-02-01,63.027000427246094,63.191001892089844,61.650001525878906,,0.0,1.0,0.0,0
2024-02-02,66.16000366210938,66.5999984741211,63.689998626708984,,0.0,1.0,0.0,0
2024-02-05,69.33200073242188,69.49700164794922,67.20500183105469,,0.0,1.0,0.0,0
2024-02-06,68.2229995727539,69.75399780273438,66.30000305175781,,0.0,1.0,0.0,0
2024-02-07,70.0989990234375,70.22000122070312,67.5999984741211,,0.0,1.0,0.0,0
2024-02-08,69.64099884033203,70.79399871826172,69.45500183105469,,0.0,1.0,0.0,0
2024-02-09,72.13300323486328,72.18499755859375,70.21199798583984,,0.0,1.0,0.0,0
2024-02-12,72.24800109863281,74.61100006103516,71.25,,0.0,1.0,0.0,0
2024-02-13,72.12799835205078,73.44999694824219,69.62000274658203,,0.0,1.0,0.0,0
2024-02-14,73.9000015258789,74.23600006103516,71.93800354003906,,0.0,1.0,0.0,0
2024-02-15,72.65799713134766,73.9749984741211,72.4000015258789,,0.0,1.0,0.0,0
2024-02-16,72.61299896240234,74.4020004272461,72.5009994506836,,0.0,1.0,0.0,0
2024-02-20,69.4520034790039,71.95600128173828,67.73400115966797,,0.0,1.0,0.0,0
2024-02-21,67.47200012207031,68.88800048828125,66.24800109863281,,0.0,1.0,0.0,0
2024-02-22,78.53800201416016,78.57499694824219,74.22000122070312,,0.0,1.0,0.0,0
2024-02-23,78.81700134277344,82.39399719238281,77.56999969482422,,0.0,1.0,0.0,0
2024-02-26,79.09200286865234,80.64600372314453,78.50499725341797,,0.0,1.0,0.0,0
2024-02-27,78.70099639892578,79.4800033569336,77.16200256347656,,0.0,1.0,0.0,0
2024-02-28,77.66300201416016,78.93299865722656,77.125,,0.0,1.0,0.0,0
2024-02-29,79.11199951171875,79.98999786376953,78.3499984741211,,0.0,1.0,0.0,0
2024-03-01,82.27899932861328,82.30000305175781,79.43499755859375,,0.0,1.0,0.0,0
2024-03-04,85.23699951171875,87.69499969482422,83.71900177001953,,0.0,1.0,0.0,0
2024-03-05,85.96399688720703,86.09700012207031,83.41699981689453,,0.0,1.0,0.0,0
2024-03-06,88.69999694824219,89.7239990234375,87.02999877929688,,0.0,1.0,0.0,0
2024-03-07,92.66899871826172,92.76699829101562,89.60199737548828,,0.0,1.0,0.0,0
2024-03-08,87.52799987792969,97.4000015258789,86.50599670410156,,0.0,1.0,0.0,0
2024-03-11,85.77400207519531,88.7969970703125,84.16600036621094,,0.0,1.0,0.0,0
2024-03-12,91.91300201416016,91.95999908447266,86.1500015258789,,0.0,1.0,0.0,0
2024-03-13,90.88800048828125,91.50399780273438,88.43499755859375,,0.0,1.0,0.0,0
2024-03-14,87.94400024414062,90.64600372314453,86.5999984741211,,0.0,1.0,0.0,0
2024-03-15,87.83699798583984,89.5459976196289,86.25700378417969,,0.0,1.0,0.0,0
2024-03-18,88.45500183105469,92.40499877929688,87.08499908447266,,0.0,1.0,0.0,0
2024-03-19,89.39800262451172,90.54399871826172,85.01000213623047,,0.0,1.0,0.0,0
2024-03-20,90.37200164794922,90.41000366210938,88.2229995727539,,0.0,1.0,0.0,0
2024-03-21,91.43499755859375,92.64800262451172,90.40499877929688,,0.0,1.0,0.0,0
2024-03-22,94.28900146484375,94.77799987792969,90.83399963378906,,0.0,1.0,0.0,0
2024-03-25,95.00199890136719,96.76599884033203,93.51000213623047,,0.0,1.0,0.0,0
2024-03-26,92.56099700927734,96.375,92.50199890136719,,0.0,1.0,0.0,0
2024-03-27,90.25,93.23999786376953,89.12300109863281,,0.0,1.0,0.0,0
2024-03-28,90.35600280761719,91.30000305175781,89.19300079345703,,0.0,1.0,0.0,0
2024-04-01,90.36299896240234,92.2249984741211,89.2040023803711,,0.0,1.0,0.0,0
2024-04-02,89.4520034790039,90.09400177001953,87.62000274658203,,0.0,1.0,0.0,0
2024-04-03,88.96399688720703,90.3740005493164,88.4000015258789,,0.0,1.0,0.0,0
2024-04-04,85.90499877929688,90.63400268554688,85.87999725341797,,0.0,1.0,0.0,0
2024-04-05,88.00800323486328,88.48100280761719,85.9260025024414,,0.0,1.0,0.0,0
2024-04-08,87.13300323486328,88.83000183105469,86.73200225830078,,0.0,1.0,0.0,0
2024-04-09,85.35399627685547,87.63500213623047,83.02200317382812,,0.0,1.0,0.0,0
2024-04-10,87.03900146484375,87.4000015258789,83.70899963378906,,0.0,1.0,0.0,0
2024-04-11,90.61599731445312,90.73899841308594,86.9260025024414,,0.0,1.0,0.0,0
2024-04-12,88.18599700927734,90.17500305175781,87.52999877929688,,0.0,1.0,0.0,0
2024-04-15,86.0009994506836,90.61299896240234,85.92900085449219,,0.0,1.0,0.0,0
2024-04-16,87.41500091552734,88.11799621582031,86.06400299072266,,0.0,1.0,0.0,0
2024-04-17,84.03500366210938,88.7750015258789,83.94999694824219,,0.0,1.0,0.0,0
2024-04-18,84.6709976196289,86.19000244140625,82.4020004272461,,0.0,1.0,0.0,0
2024-04-19,76.19999694824219,84.3239974975586,75.60600280761719,,0.0,1.0,0.0,0
2024-04-22,79.51799774169922,80.072998046875,76.4000015258789,,0.0,1.0,0.0,0
2024-04-23,82.4229965209961,82.76899719238281,80.26399993896484,,0.0,1.0,0.0,0
2024-04-24,79.677001953125,84.08200073242188,79.18299865722656,,0.0,1.0,0.0,0
2024-04-25,82.63200378417969,83.322998046875,78.2229995727539,,0.0,1.0,0.0,0
2024-04-26,87.73500061035156,88.33100128173828,83.38700103759766,,0.0,1.0,0.0,0
2024-04-29,87.75700378417969,87.99199676513672,85.26599884033203,,0.0,1.0,0.0,0
2024-04-30,86.4020004272461,88.81900024414062,86.30000305175781,,0.0,0.0,0.0,0
2024-05-01,83.04100036621094,86.0,81.25499725341797,,0.0,0.0,0.0,0
2024-05-02,85.81700134277344,86.23699951171875,83.19999694824219,,0.0,0.0,0.0,0
2024-05-03,88.78900146484375,89.28099822998047,87.04000091552734,,0.0,0.0,0.0,0
2024-05-06,92.13999938964844,92.22000122070312,89.05500030517578,,0.0,0.0,0.0,0
2024-05-07,90.55400085449219,91.78099822998047,89.01100158691406,,0.0,0.0,0.0,0
2024-05-08,90.41200256347656,91.19400024414062,89.41999816894531,,0.0,0.0,0.0,0
2024-05-09,88.74700164794922,91.0719985961914,88.23100280761719,,0.0,0.0,0.0,0
2024-05-10,89.87799835205078,91.4010009765625,89.22699737548828,,0.0,0.0,0.0,0
2024-05-13,90.39900207519531,90.99800109863281,88.52899932861328,,0.0,0.0,0.0,0
2024-05-14,91.35600280761719,91.6510009765625,88.93399810791016,,0.0,0.0,0.0,0
2024-05-15,94.62999725341797,94.86199951171875,91.5989990234375,,0.0,0.0,0.0,0
2024-05-16,94.35900115966797,95.81900024414062,94.10299682617188,,0.0,0.0,0.0,0
2024-05-17,92.47899627685547,94.73999786376953,91.80599975585938,,0.0,0.0,0.0,0
2024-05-20,94.77999877929688,95.19999694824219,93.44000244140625,,0.0,1.0,0.0,0
2024-05-21,95.38600158691406,95.4000015258789,93.18000030517578,,0.0,1.0,0.0,0
2024-05-22,94.94999694824219,96.0199966430664,93.2490005493164,,0.0,1.0,0.0,0
2024-05-23,103.79900360107422,106.31999969482422,101.5199966430664,,0.0,1.0,0.0,0
2024-05-24,106.46900177001953,106.4749984741211,103.0,,0.0,1.0,0.0,0
2024-05-28,113.9010009765625,114.93900299072266,109.88300323486328,,0.0,1.0,0.0,0
2024-05-29,114.82499694824219,115.49199676513672,110.9010009765625,,0.0,1.0,0.0,0
2024-05-30,110.5,115.81900024414062,109.66300201416016,,0.0,1.0,0.0,0
2024-05-31,109.63300323486328,112.71700286865234,106.94000244140625,,0.0,1.0,0.0,0
2024-06-03,115.0,115.0,112.00299835205078,,0.0,1.0,0.0,0
2024-06-04,116.43699645996094,116.5999984741211,114.04499816894531,,0.0,1.0,0.0,0
2024-06-05,122.44000244140625,122.4489974975586,117.46800231933594,,0.0,1.0,0.0,0
2024-06-06,120.99800109863281,125.58699798583984,118.31999969482422,,0.0,1.0,0.0,0
2024-06-07,120.88800048828125,121.69200134277344,118.02200317382812,,0.0,1.0,0.0,0
2024-06-10,121.79000091552734,123.0999984741211,117.01000213623047,,0.0,1.0,0.0,0
2024-06-11,120.91000366210938,122.87000274658203,118.73999786376953,,0.0,1.0,0.0,0
2024-06-12,125.19999694824219,126.87999725341797,122.56999969482422,,0.0,1.0,0.0,0
2024-06-13,129.61000061035156,129.8000030517578,127.16000366210938,,0.0,1.0,0.0,0
2024-06-14,131.8800048828125,132.83999633789062,128.32000732421875,,0.0,1.0,0.0,0
2024-06-17,130.97999572753906,133.72999572753906,129.5800018310547,,0.0,1.0,0.0,0
2024-06-18,135.5800018310547,136.3300018310547,130.69000244140625,,0.0,1.0,0.0,0
2024-06-20,130.77999877929688,140.75999450683594,129.52000427246094,,0.0,1.0,0.0,0
2024-06-21,126.56999969482422,130.6300048828125,124.30000305175781,,0.0,1.0,0.0,0
2024-06-24,118.11000061035156,124.45999908447266,118.04000091552734,,0.0,1.0,0.0,0
2024-06-25,126.08999633789062,126.5,119.31999969482422,,0.0,1.0,0.0,0
2024-06-26,126.4000015258789,128.1199951171875,122.5999984741211,,0.0,1.0,0.0,0
2024-06-27,123.98999786376953,126.41000366210938,122.91999816894531,,0.0,1.0,0.0,0
2024-06-28,123.54000091552734,127.70999908447266,122.75,,0.0,1.0,0.0,0
2024-07-01,124.30000305175781,124.83999633789062,118.83000183105469,,0.0,1.0,0.0,0
2024-07-02,122.66999816894531,123.41000366210938,121.02999877929688,,0.0,1.0,0.0,0
2024-07-03,128.27999877929688,128.27999877929688,121.36000061035156,,0.0,1.0,0.0,0
2024-07-05,125.83000183105469,128.85000610351562,125.68000030517578,,0.0,1.0,0.0,0
2024-07-08,128.1999969482422,130.77000427246094,127.04000091552734,,0.0,1.0,0.0,0
2024-07-09,131.3800048828125,133.82000732421875,128.64999389648438,,0.0,1.0,0.0,0
2024-07-10,134.91000366210938,135.10000610351562,132.4199981689453,,0.0,1.0,0.0,0
2024-07-11,127.4000015258789,136.14999389648438,127.05000305175781,,0.0,1.0,0.0,0
2024-07-12,129.24000549316406,131.9199981689453,127.22000122070312,,0.0,1.0,0.0,0
2024-07-15,128.44000244140625,131.38999938964844,127.18000030517578,,0.0,1.0,0.0,0
2024-07-16,126.36000061035156,129.0399932861328,124.58000183105469,,0.0,1.0,0.0,0
2024-07-17,117.98999786376953,121.8499984741211,116.72000122070312,,0.0,1.0,0.0,0
2024-07-18,121.08999633789062,122.4000015258789,116.55999755859375,,0.0,1.0,0.0,0
2024-07-19,117.93000030517578,121.5999984741211,117.37000274658203,,0.0,1.0,0.0,0
2024-07-22,123.54000091552734,124.06999969482422,119.86000061035156,,0.0,1.0,0.0,0
2024-07-23,122.58999633789062,124.69000244140625,122.0999984741211,,0.0,1.0,0.0,0
2024-07-24,114.25,119.94999694824219,113.44000244140625,,0.0,1.0,0.0,0
2024-07-25,112.27999877929688,116.62999725341797,106.30000305175781,,0.0,1.0,0.0,0
2024-07-26,113.05999755859375,116.19999694824219,111.58000183105469,,0.0,1.0,0.0,0
2024-07-29,111.58999633789062,116.27999877929688,111.30000305175781,,0.0,1.0,0.0,0
2024-07-30,103.7300033569336,111.98999786376953,102.54000091552734,,0.0,1.0,0.0,0
2024-07-31,117.0199966430664,118.33999633789062,110.87999725341797,,0.0,1.0,0.0,0
2024-08-01,109.20999908447266,120.16000366210938,106.80999755859375,,0.0,1.0,0.0,0
2024-08-02,107.2699966430664,108.72000122070312,101.37000274658203,,0.0,0.0,0.0,0
2024-08-05,100.44999694824219,103.41000366210938,90.69000244140625,,0.0,0.0,0.0,0
2024-08-06,104.25,107.70999908447266,100.55000305175781,,0.0,0.0,0.0,0
2024-08-07,98.91000366210938,108.80000305175781,98.69000244140625,,0.0,0.0,0.0,0
2024-08-08,104.97000122070312,105.5,97.5199966430664,,0.0,0.0,0.0,0
2024-08-09,104.75,106.5999984741211,103.43000030517578,,0.0,0.0,0.0,0
2024-08-12,109.0199966430664,111.06999969482422,106.26000213623047,,0.0,0.0,0.0,0
2024-08-13,116.13999938964844,116.2300033569336,111.58000183105469,,0.0,0.0,0.0,0
2024-08-14,118.08000183105469,118.5999984741211,114.06999969482422,,0.0,0.0,0.0,0
2024-08-15,122.86000061035156,123.23999786376953,117.47000122070312,,0.0,0.0,0.0,0
2024-08-16,124.58000183105469,125.0,121.18000030517578,,0.0,0.0,0.0,0
2024-08-19,130.0,130.0,123.41999816894531,,0.0,0.0,0.0,0
2024-08-20,127.25,129.8800048828125,125.88999938964844,,0.0,0.0,0.0,0
2024-08-21,128.5,129.35000610351562,126.66000366210938,,0.0,0.0,0.0,0
2024-08-22,123.73999786376953,130.75,123.0999984741211,,0.0,0.0,0.0,0
2024-08-23,129.3699951171875,129.60000610351562,125.22000122070312,,0.0,0.0,0.0,0
2024-08-26,126.45999908447266,131.25999450683594,124.37000274658203,,0.0,0.0,0.0,0
2024-08-27,128.3000030517578,129.1999969482422,123.87999725341797,,0.0,0.0,0.0,0
2024-08-28,125.61000061035156,128.3300018310547,122.63999938964844,,0.0,0.0,0.0,0
2024-08-29,117.58999633789062,124.43000030517578,116.70999908447266,,0.0,0.0,0.0,0
2024-08-30,119.37000274658203,121.75,117.22000122070312,,0.0,0.0,0.0,0
2024-09-03,108.0,116.20999908447266,107.29000091552734,,0.0,0.0,0.0,0
2024-09-04,106.20999908447266,113.2699966430664,104.12000274658203,,0.0,0.0,0.0,0
2024-09-05,107.20999908447266,109.6500015258789,104.76000213623047,,0.0,0.0,0.0,0
2024-09-06,102.83000183105469,108.1500015258789,100.94999694824219,,0.0,1.0,0.0,0
2024-09-09,106.47000122070312,106.55000305175781,103.69000244140625,,0.0,1.0,0.0,0
2024-09-10,108.0999984741211,109.4000015258789,104.94999694824219,,0.0,1.0,0.0,0
2024-09-11,116.91000366210938,117.19000244140625,107.41999816894531,,0.0,1.0,0.0,0
2024-09-12,119.13999938964844,120.79000091552734,115.37999725341797,,0.0,1.0,0.0,0
2024-09-13,119.0999984741211,119.95999908447266,117.5999984741211,,0.0,1.0,0.0,0
2024-09-16,116.77999877929688,118.18000030517578,114.36000061035156,,0.0,1.0,0.0,0
2024-09-17,115.58999633789062,118.80000305175781,114.83000183105469,,0.0,1.0,0.0,0
2024-09-18,113.37000274658203,117.69999694824219,113.22000122070312,,0.0,1.0,0.0,0
2024-09-19,117.87000274658203,119.66000366210938,117.25,,0.0,0.0,0.0,0
2024-09-20,116.0,118.62000274658203,115.38999938964844,,0.0,0.0,0.0,0
2024-09-23,116.26000213623047,116.98999786376953,114.86000061035156,,0.0,0.0,0.0,0
2024-09-24,120.87000274658203,121.80000305175781,115.37999725341797,,0.0,0.0,0.0,0
2024-09-25,123.51000213623047,124.94000244140625,121.61000061035156,,0.0,0.0,0.0,0
2024-09-26,124.04000091552734,127.66999816894531,121.80000305175781,,0.0,0.0,0.0,0
2024-09-27,121.4000015258789,124.02999877929688,119.26000213623047,,0.0,0.0,0.0,0
2024-09-30,121.44000244140625,121.5,118.1500015258789,,0.0,0.0,0.0,0
2024-10-01,117.0,122.44000244140625,115.79000091552734,0.7299403365347517,1.0,0.0,0.0,0
2024-10-02,118.8499984741211,119.37999725341797,115.13999938964844,0.8220028181856609,1.0,1.0,1.0,1
2024-10-03,122.8499984741211,124.36000061035156,120.33999633789062,0.6598055528287817,1.0,1.0,1.0,1
2024-10-04,124.91999816894531,125.04000091552734,121.83000183105469,0.5902536919343702,1.0,1.0,1.0,1
2024-10-07,127.72000122070312,130.63999938964844,124.94999694824219,0.5220633972004826,0.0,1.0,0.0,0
2024-10-08,132.88999938964844,133.47999572753906,129.4199981689453,0.6574390902416949,1.0,1.0,1.0,1
2024-10-09,132.64999389648438,134.52000427246094,131.3800048828125,0.7154519183809794,1.0,1.0,1.0,1
2024-10-10,134.80999755859375,135.0,131.0,0.693642643880749,1.0,1.0,1.0,1
2024-10-11,134.8000030517578,135.77999877929688,133.66000366210938,0.7841716016477008,1.0,1.0,1.0,1
2024-10-14,138.07000732421875,139.60000610351562,136.3000030517578,0.7566428058205985,1.0,1.0,1.0,1
2024-10-15,131.60000610351562,138.57000732421875,128.74000549316406,0.712674350073244,1.0,1.0,1.0,1
2024-10-16,135.72000122070312,136.6199951171875,131.5800018310547,0.7947243128972955,1.0,1.0,1.0,1
2024-10-17,136.92999267578125,140.88999938964844,136.8699951171875,0.8052855937388813,1.0,1.0,1.0,1
2024-10-18,138.0,138.89999389648438,137.27999877929688,0.752648156863521,1.0,1.0,1.0,1
2024-10-21,143.7100067138672,143.7100067138672,138.0,0.68427143008483,1.0,1.0,1.0,1
2024-10-22,143.58999633789062,144.4199981689453,141.77999877929688,0.7778882704525265,1.0,1.0,1.0,1
2024-10-23,139.55999755859375,142.42999267578125,137.4600067138672,0.7810181788004711,1.0,1.0,1.0,1
2024-10-24,140.41000366210938,141.35000610351562,138.4600067138672,0.8344917642735524,1.0,1.0,1.0,1
2024-10-25,141.5399932861328,144.1300048828125,140.8000030517578,0.8454586796748187,1.0,1.0,1.0,1
2024-10-28,140.52000427246094,143.13999938964844,140.0500030517578,0.8128077051247892,1.0,1.0,1.0,1
2024-10-29,141.25,142.25999450683594,138.89999389648438,0.8051563718873554,1.0,1.0,1.0,1
2024-10-30,139.33999633789062,140.3300018310547,136.80999755859375,0.8563362029589507,1.0,1.0,1.0,1
2024-10-31,132.75999450683594,137.61000061035156,132.11000061035156,0.733917756385705,1.0,1.0,1.0,1
2024-11-01,135.39999389648438,137.30999755859375,134.57000732421875,0.8263806783574559,1.0,1.0,1.0,1
2024-11-04,136.0500030517578,138.9600067138672,135.57000732421875,0.8119251131628771,1.0,1.0,1.0,1
2024-11-05,139.91000366210938,140.3699951171875,137.3300018310547,0.5815180767666148,1.0,1.0,1.0,1
2024-11-06,145.61000061035156,146.49000549316406,141.9600067138672,0.5174661941267236,0.0,1.0,0.0,0
2024-11-07,148.8800048828125,148.92999267578125,146.1699981689453,0.6562076296984996,1.0,1.0,1.0,1
2024-11-08,147.6300048828125,149.77000427246094,146.25999450683594,0.6367633182689447,1.0,1.0,1.0,1
2024-11-11,145.25999450683594,148.85000610351562,143.57000732421875,0.7486326414403799,1.0,1.0,1.0,1
2024-11-12,148.2899932861328,149.64999389648438,146.00999450683594,0.736591345474144,1.0,1.0,1.0,1
2024-11-13,146.27000427246094,149.3300018310547,145.89999389648438,0.7852453922883851,1.0,1.0,1.0,1
2024-11-14,146.75999450683594,149.0,145.5500030517578,0.7896627464666699,1.0,1.0,1.0,1
2024-11-15,141.97999572753906,145.24000549316406,140.0800018310547,0.7879399868136799,1.0,1.0,1.0,0
2024-11-18,140.14999389648438,141.5500030517578,137.14999389648438,0.8269204966153718,1.0,1.0,1.0,1
2024-11-19,147.00999450683594,147.1300048828125,140.99000549316406,0.652690526024238,1.0,1.0,1.0,1
2024-11-20,145.88999938964844,147.55999755859375,142.72999572753906,0.7606113508618796,1.0,1.0,1.0,1
2024-11-21,146.6699981689453,152.88999938964844,140.6999969482422,0.6476373699584902,1.0,1.0,1.0,1
